county,precinct,office,candidate,votes,district
Washoe,205,Governor,David Vanderbeek,0,
Washoe,205,State House,Randy Kirner,42,26
Washoe,205,State House,Lisa Krasner,43,26
Washoe,205,State Senate,John Everhart,4,16
Washoe,205,State Senate,Michael Kelley,34,16
Washoe,205,State Senate,Ben Kieckhefer,62,16
Washoe,205,U.S. House,Mark Amodei,62,2
Washoe,205,U.S. House,Janine Hansen,5,2
Washoe,205,U.S. House,Kristen Spees,35,2
Washoe,206,Attorney General,Jonathan Hansen,0,
Washoe,206,Attorney General,Adam Laxalt,0,
Washoe,206,Attorney General,Ross Miller,0,
Washoe,206,Attorney General,None Of These Candidates,0,
Washoe,206,Governor,Robert Goodman,0,
Washoe,206,Governor,None Of These Candidates,0,
Washoe,206,Governor,Brian Sandoval,0,
Washoe,206,Governor,David Vanderbeek,0,
Washoe,206,State House,Randy Kirner,0,26
Washoe,206,State House,Lisa Krasner,0,26
Washoe,206,State Senate,John Everhart,0,16
Washoe,206,State Senate,Michael Kelley,0,16
Washoe,206,State Senate,Ben Kieckhefer,0,16
Washoe,206,U.S. House,Mark Amodei,0,2
Washoe,206,U.S. House,Janine Hansen,0,2
Washoe,206,U.S. House,Kristen Spees,0,2
Washoe,206,Attorney General,Jonathan Hansen,0,
Washoe,206,Attorney General,Adam Laxalt,0,
Washoe,206,Attorney General,Ross Miller,0,
Washoe,206,Attorney General,None Of These Candidates,0,
Washoe,206,Governor,Robert Goodman,0,
Washoe,206,Governor,None Of These Candidates,0,
Washoe,206,Governor,Brian Sandoval,0,
Washoe,206,Governor,David Vanderbeek,0,
Washoe,206,State House,Randy Kirner,0,26
Washoe,206,State House,Lisa Krasner,0,26
Washoe,206,State Senate,John Everhart,0,16
Washoe,206,State Senate,Michael Kelley,0,16
Washoe,206,State Senate,Ben Kieckhefer,0,16
Washoe,206,U.S. House,Mark Amodei,0,2
Washoe,206,U.S. House,Janine Hansen,0,2
Washoe,206,U.S. House,Kristen Spees,0,2
Washoe,206,Attorney General,Jonathan Hansen,0,
Washoe,206,Attorney General,Adam Laxalt,0,
Washoe,206,Attorney General,Ross Miller,0,
Washoe,206,Attorney General,None Of These Candidates,0,
Washoe,206,Governor,Robert Goodman,0,
Washoe,206,Governor,None Of These Candidates,0,
Washoe,206,Governor,Brian Sandoval,0,
Washoe,206,Governor,David Vanderbeek,0,
Washoe,206,State House,Randy Kirner,0,26
Washoe,206,State House,Lisa Krasner,0,26
Washoe,206,State Senate,John Everhart,0,16
Washoe,206,State Senate,Michael Kelley,0,16
Washoe,206,State Senate,Ben Kieckhefer,0,16
Washoe,206,U.S. House,Mark Amodei,0,2
Washoe,206,U.S. House,Janine Hansen,0,2
Washoe,206,U.S. House,Kristen Spees,0,2
Washoe,206,Attorney General,Jonathan Hansen,0,
Washoe,206,Attorney General,Adam Laxalt,0,
Washoe,206,Attorney General,Ross Miller,0,
Washoe,206,Attorney General,None Of These Candidates,0,
Washoe,206,Governor,Robert Goodman,0,
Washoe,206,Governor,None Of These Candidates,0,
Washoe,206,Governor,Brian Sandoval,0,
Washoe,206,Governor,David Vanderbeek,0,
Washoe,206,State House,Randy Kirner,0,26
Washoe,206,State House,Lisa Krasner,0,26
Washoe,206,State Senate,John Everhart,0,16
Washoe,206,State Senate,Michael Kelley,0,16
Washoe,206,State Senate,Ben Kieckhefer,0,16
Washoe,206,U.S. House,Mark Amodei,0,2
Washoe,206,U.S. House,Janine Hansen,0,2
Washoe,206,U.S. House,Kristen Spees,0,2
Washoe,206,Attorney General,Jonathan Hansen,0,
Washoe,206,Attorney General,Adam Laxalt,0,
Washoe,206,Attorney General,Ross Miller,0,
Washoe,206,Attorney General,None Of These Candidates,0,
Washoe,206,Governor,Robert Goodman,0,
Washoe,206,Governor,None Of These Candidates,0,
Washoe,206,Governor,Brian Sandoval,0,
Washoe,206,Governor,David Vanderbeek,0,
Washoe,206,State House,Dave Cook,0,40
Washoe,206,State House,Philip O'Neill,0,40
Washoe,206,State House,John Wagner,0,40
Washoe,206,State Senate,John Everhart,0,16
Washoe,206,State Senate,Michael Kelley,0,16
Washoe,206,State Senate,Ben Kieckhefer,0,16
Washoe,206,U.S. House,Mark Amodei,0,2
Washoe,206,U.S. House,Janine Hansen,0,2
Washoe,206,U.S. House,Kristen Spees,0,2
Washoe,206,Attorney General,Jonathan Hansen,0,
Washoe,206,Attorney General,Adam Laxalt,0,
Washoe,206,Attorney General,Ross Miller,0,
Washoe,206,Attorney General,None Of These Candidates,0,
Washoe,206,Governor,Robert Goodman,0,
Washoe,206,Governor,None Of These Candidates,0,
Washoe,206,Governor,Brian Sandoval,0,
Washoe,206,Governor,David Vanderbeek,0,
Washoe,206,State House,Dave Cook,0,40
Washoe,206,State House,Philip O'Neill,0,40
Washoe,206,State House,John Wagner,0,40
Washoe,206,State Senate,John Everhart,0,16
Washoe,206,State Senate,Michael Kelley,0,16
Washoe,206,State Senate,Ben Kieckhefer,0,16
Washoe,206,U.S. House,Mark Amodei,0,2
Washoe,206,U.S. House,Janine Hansen,0,2
Washoe,206,U.S. House,Kristen Spees,0,2
Washoe,206,Attorney General,Jonathan Hansen,0,
Washoe,206,Attorney General,Adam Laxalt,0,
Washoe,206,Attorney General,Ross Miller,0,
Washoe,206,Attorney General,None Of These Candidates,0,
Washoe,206,Governor,Robert Goodman,0,
Washoe,206,Governor,None Of These Candidates,0,
Washoe,206,Governor,Brian Sandoval,0,
Washoe,206,Governor,David Vanderbeek,0,
Washoe,206,State House,Dave Cook,0,40
Washoe,206,State House,Philip O'Neill,0,40
Washoe,206,State House,John Wagner,0,40
Washoe,206,State Senate,John Everhart,0,16
Washoe,206,State Senate,Michael Kelley,0,16
Washoe,206,State Senate,Ben Kieckhefer,0,16
Washoe,206,U.S. House,Mark Amodei,0,2
Washoe,206,U.S. House,Janine Hansen,0,2
Washoe,206,U.S. House,Kristen Spees,0,2
Washoe,206,Attorney General,Jonathan Hansen,0,
Washoe,206,Attorney General,Adam Laxalt,0,
Washoe,206,Attorney General,Ross Miller,0,
Washoe,206,Attorney General,None Of These Candidates,0,
Washoe,206,Governor,Robert Goodman,0,
Washoe,206,Governor,None Of These Candidates,0,
Washoe,206,Governor,Brian Sandoval,0,
Washoe,206,Governor,David Vanderbeek,0,
Washoe,206,State House,Dave Cook,0,40
Washoe,206,State House,Philip O'Neill,0,40
Washoe,206,State House,John Wagner,0,40
Washoe,206,State Senate,John Everhart,0,16
Washoe,206,State Senate,Michael Kelley,0,16
Washoe,206,State Senate,Ben Kieckhefer,0,16
Washoe,206,U.S. House,Mark Amodei,0,2
Washoe,206,U.S. House,Janine Hansen,0,2
Washoe,206,U.S. House,Kristen Spees,0,2
Washoe,206,Attorney General,Jonathan Hansen,25,
Washoe,206,Attorney General,Adam Laxalt,248,
Washoe,206,Attorney General,Ross Miller,249,
Washoe,206,Attorney General,None Of These Candidates,19,
Washoe,206,Governor,Robert Goodman,72,
Washoe,206,Governor,None Of These Candidates,15,
Washoe,206,Governor,Brian Sandoval,449,
Washoe,206,Governor,David Vanderbeek,11,
Washoe,206,State House,Randy Kirner,242,26
Washoe,206,State House,Lisa Krasner,224,26
Washoe,206,State Senate,John Everhart,32,16
Washoe,206,State Senate,Michael Kelley,154,16
Washoe,206,State Senate,Ben Kieckhefer,326,16
Washoe,206,U.S. House,Mark Amodei,350,2
Washoe,206,U.S. House,Janine Hansen,25,2
Washoe,206,U.S. House,Kristen Spees,157,2
Washoe,206,Attorney General,Jonathan Hansen,,
Washoe,206,Attorney General,Adam Laxalt,,
Washoe,206,Attorney General,Ross Miller,,
Washoe,206,Attorney General,None Of These Candidates,,
Washoe,206,Governor,Robert Goodman,,
Washoe,206,Governor,None Of These Candidates,,
Washoe,206,Governor,Brian Sandoval,,
Washoe,206,Governor,David Vanderbeek,,
Washoe,206,State House,Randy Kirner,,26
Washoe,206,State House,Lisa Krasner,,26
Washoe,206,State Senate,John Everhart,,16
Washoe,206,State Senate,Michael Kelley,,16
Washoe,206,State Senate,Ben Kieckhefer,,16
Washoe,206,U.S. House,Mark Amodei,,2
Washoe,206,U.S. House,Janine Hansen,,2
Washoe,206,U.S. House,Kristen Spees,,2
Washoe,207,Attorney General,Jonathan Hansen,0,
Washoe,207,Attorney General,Adam Laxalt,0,
Washoe,207,Attorney General,Ross Miller,0,
Washoe,207,Attorney General,None Of These Candidates,0,
Washoe,207,Governor,Robert Goodman,0,
Washoe,207,Governor,None Of These Candidates,0,
Washoe,207,Governor,Brian Sandoval,0,
Washoe,207,Governor,David Vanderbeek,0,
Washoe,207,State House,Dave Cook,0,40
Washoe,207,State House,Philip O'Neill,0,40
Washoe,207,State House,John Wagner,0,40
Washoe,207,State Senate,John Everhart,0,16
Washoe,207,State Senate,Michael Kelley,0,16
Washoe,207,State Senate,Ben Kieckhefer,0,16
Washoe,207,U.S. House,Mark Amodei,0,2
Washoe,207,U.S. House,Janine Hansen,0,2
Washoe,207,U.S. House,Kristen Spees,0,2
Washoe,207,Attorney General,Jonathan Hansen,,
Washoe,207,Attorney General,Adam Laxalt,,
Washoe,207,Attorney General,Ross Miller,,
Washoe,207,Attorney General,None Of These Candidates,,
Washoe,207,Governor,Robert Goodman,,
Washoe,207,Governor,None Of These Candidates,,
Washoe,207,Governor,Brian Sandoval,,
Washoe,207,Governor,David Vanderbeek,,
Washoe,207,State House,Randy Kirner,0,26
Washoe,207,State House,Lisa Krasner,0,26
Washoe,207,State Senate,John Everhart,,16
Washoe,207,State Senate,Michael Kelley,,16
Washoe,207,State Senate,Ben Kieckhefer,,16
Washoe,207,U.S. House,Mark Amodei,,2
Washoe,207,U.S. House,Janine Hansen,,2
Washoe,207,U.S. House,Kristen Spees,,2
Washoe,207,Attorney General,Jonathan Hansen,0,
Washoe,207,Attorney General,Adam Laxalt,0,
Washoe,207,Attorney General,Ross Miller,0,
Washoe,207,Attorney General,None Of These Candidates,0,
Washoe,207,Governor,Robert Goodman,0,
Washoe,207,Governor,None Of These Candidates,0,
Washoe,207,Governor,Brian Sandoval,0,
Washoe,207,Governor,David Vanderbeek,0,
Washoe,207,State House,Randy Kirner,0,26
Washoe,207,State House,Lisa Krasner,0,26
Washoe,207,State Senate,John Everhart,0,16
Washoe,207,State Senate,Michael Kelley,0,16
Washoe,207,State Senate,Ben Kieckhefer,0,16
Washoe,207,U.S. House,Mark Amodei,0,2
Washoe,207,U.S. House,Janine Hansen,0,2
Washoe,207,U.S. House,Kristen Spees,0,2
Washoe,207,Attorney General,Jonathan Hansen,0,
Washoe,207,Attorney General,Adam Laxalt,9,
Washoe,207,Attorney General,Ross Miller,10,
Washoe,207,Attorney General,None Of These Candidates,0,
Washoe,207,Governor,Robert Goodman,2,
Washoe,207,Governor,None Of These Candidates,3,
Washoe,207,Governor,Brian Sandoval,14,
Washoe,207,Governor,David Vanderbeek,0,
Washoe,207,State House,Randy Kirner,8,26
Washoe,207,State House,Lisa Krasner,7,26
Washoe,207,State Senate,John Everhart,1,16
Washoe,207,State Senate,Michael Kelley,3,16
Washoe,207,State Senate,Ben Kieckhefer,15,16
Washoe,207,U.S. House,Mark Amodei,11,2
Washoe,207,U.S. House,Janine Hansen,0,2
Washoe,207,U.S. House,Kristen Spees,8,2
Washoe,207,Attorney General,Jonathan Hansen,,
Washoe,207,Attorney General,Adam Laxalt,,
Washoe,207,Attorney General,Ross Miller,,
Washoe,207,Attorney General,None Of These Candidates,,
Washoe,207,Governor,Robert Goodman,,
Washoe,207,Governor,None Of These Candidates,,
Washoe,207,Governor,Brian Sandoval,,
Washoe,207,Governor,David Vanderbeek,,
Washoe,207,State House,Randy Kirner,,26
Washoe,207,State House,Lisa Krasner,,26
Washoe,207,State Senate,John Everhart,,16
Washoe,207,State Senate,Michael Kelley,,16
Washoe,207,State Senate,Ben Kieckhefer,,16
Washoe,207,U.S. House,Mark Amodei,,2
Washoe,207,U.S. House,Janine Hansen,,2
Washoe,207,U.S. House,Kristen Spees,,2
Washoe,207,Attorney General,Jonathan Hansen,,
Washoe,207,Attorney General,Adam Laxalt,,
Washoe,207,Attorney General,Ross Miller,,
Washoe,207,Attorney General,None Of These Candidates,,
Washoe,207,Governor,Robert Goodman,,
Washoe,207,Governor,None Of These Candidates,,
Washoe,207,Governor,Brian Sandoval,,
Washoe,207,Governor,David Vanderbeek,,
Washoe,207,State House,Randy Kirner,0,26
Washoe,207,State House,Lisa Krasner,0,26
Washoe,207,State Senate,John Everhart,,16
Washoe,207,State Senate,Michael Kelley,,16
Washoe,207,State Senate,Ben Kieckhefer,,16
Washoe,207,U.S. House,Mark Amodei,0,2
Washoe,207,U.S. House,Janine Hansen,0,2
Washoe,207,U.S. House,Kristen Spees,0,2
Washoe,207,Attorney General,Jonathan Hansen,0,
Washoe,207,Attorney General,Adam Laxalt,0,
Washoe,207,Attorney General,Ross Miller,0,
Washoe,207,Attorney General,None Of These Candidates,0,
Washoe,207,Governor,Robert Goodman,0,
Washoe,207,Governor,None Of These Candidates,0,
Washoe,207,Governor,Brian Sandoval,0,
Washoe,207,Governor,David Vanderbeek,0,
Washoe,207,State House,Pat Hickey,0,25
Washoe,207,State House,Niklas Putnam,0,25
Washoe,207,U.S. House,Mark Amodei,0,2
Washoe,207,U.S. House,Janine Hansen,0,2
Washoe,207,U.S. House,Kristen Spees,0,2
Washoe,207,Attorney General,Jonathan Hansen,0,
Washoe,207,Attorney General,Adam Laxalt,0,
Washoe,207,Attorney General,Ross Miller,0,
Washoe,207,Attorney General,None Of These Candidates,0,
Washoe,207,Governor,Robert Goodman,0,
Washoe,207,Governor,None Of These Candidates,0,
Washoe,207,Governor,Brian Sandoval,0,
Washoe,207,Governor,David Vanderbeek,0,
Washoe,207,State House,Randy Kirner,0,26
Washoe,207,State House,Lisa Krasner,0,26
Washoe,207,State Senate,John Everhart,0,16
Washoe,207,State Senate,Michael Kelley,0,16
Washoe,207,State Senate,Ben Kieckhefer,0,16
Washoe,207,U.S. House,Mark Amodei,0,2
Washoe,207,U.S. House,Janine Hansen,0,2
Washoe,207,U.S. House,Kristen Spees,0,2
Washoe,208,Attorney General,Jonathan Hansen,25,
Washoe,208,Attorney General,Adam Laxalt,210,
Washoe,208,Attorney General,Ross Miller,177,
Washoe,208,Attorney General,None Of These Candidates,16,
Washoe,208,Governor,Robert Goodman,61,
Washoe,208,Governor,None Of These Candidates,13,
Washoe,208,Governor,Brian Sandoval,343,
Washoe,208,Governor,David Vanderbeek,12,
Washoe,208,State House,Randy Kirner,166,26
Washoe,208,State House,Lisa Krasner,198,26
Washoe,208,State Senate,John Everhart,19,16
Washoe,208,State Senate,Michael Kelley,136,16
Washoe,208,State Senate,Ben Kieckhefer,254,16
Washoe,208,U.S. House,Mark Amodei,263,2
Washoe,208,U.S. House,Janine Hansen,23,2
Washoe,208,U.S. House,Kristen Spees,138,2
Washoe,208,Attorney General,Jonathan Hansen,22,
Washoe,208,Attorney General,Adam Laxalt,274,
Washoe,208,Attorney General,Ross Miller,238,
Washoe,208,Attorney General,None Of These Candidates,19,
Washoe,208,Governor,Robert Goodman,88,
Washoe,208,Governor,None Of These Candidates,15,
Washoe,208,Governor,Brian Sandoval,444,
Washoe,208,Governor,David Vanderbeek,15,
Washoe,208,State House,Randy Kirner,246,26
Washoe,208,State House,Lisa Krasner,235,26
Washoe,208,State Senate,John Everhart,18,16
Washoe,208,State Senate,Michael Kelley,168,16
Washoe,208,State Senate,Ben Kieckhefer,350,16
Washoe,208,U.S. House,Mark Amodei,363,2
Washoe,208,U.S. House,Janine Hansen,20,2
Washoe,208,U.S. House,Kristen Spees,166,2
Washoe,208,Attorney General,Jonathan Hansen,0,
Washoe,208,Attorney General,Adam Laxalt,0,
Washoe,208,Attorney General,Ross Miller,0,
Washoe,208,Attorney General,None Of These Candidates,0,
Washoe,208,Governor,Robert Goodman,0,
Washoe,208,Governor,None Of These Candidates,0,
Washoe,208,Governor,Brian Sandoval,0,
Washoe,208,Governor,David Vanderbeek,0,
Washoe,208,State House,Randy Kirner,0,26
Washoe,208,State House,Lisa Krasner,0,26
Washoe,208,State Senate,John Everhart,0,16
Washoe,208,State Senate,Michael Kelley,0,16
Washoe,208,State Senate,Ben Kieckhefer,0,16
Washoe,208,U.S. House,Mark Amodei,0,2
Washoe,208,U.S. House,Janine Hansen,0,2
Washoe,208,U.S. House,Kristen Spees,0,2
Washoe,300,Attorney General,Jonathan Hansen,16,
Washoe,300,Attorney General,Adam Laxalt,29,
Washoe,300,Attorney General,Ross Miller,74,
Washoe,300,Attorney General,None Of These Candidates,4,
Washoe,300,Governor,Robert Goodman,44,
Washoe,300,Governor,None Of These Candidates,3,
Washoe,300,Governor,Brian Sandoval,69,
Washoe,300,Governor,David Vanderbeek,10,
Washoe,300,State House,David Bobzien,99,24
Washoe,300,State Senate,Thomas Koziol,38,13
Washoe,300,State Senate,Debbie Smith,85,13
Washoe,300,U.S. House,Mark Amodei,48,2
Washoe,300,U.S. House,Janine Hansen,15,2
Washoe,300,U.S. House,Kristen Spees,61,2
Washoe,300,Attorney General,Jonathan Hansen,,
Washoe,300,Attorney General,Adam Laxalt,,
Washoe,300,Attorney General,Ross Miller,,
Washoe,300,Attorney General,None Of These Candidates,,
Washoe,300,Governor,Robert Goodman,,
Washoe,300,Governor,None Of These Candidates,,
Washoe,300,Governor,Brian Sandoval,,
Washoe,300,Governor,David Vanderbeek,,
Washoe,300,State House,Lauren Scott,,30
Washoe,300,State House,Michael Sprinkle,,30
Washoe,300,State Senate,Thomas Koziol,,13
Washoe,300,State Senate,Debbie Smith,,13
Washoe,300,U.S. House,Mark Amodei,,2
Washoe,300,U.S. House,Janine Hansen,,2
Washoe,300,U.S. House,Kristen Spees,,2
Washoe,300,Attorney General,Jonathan Hansen,,
Washoe,300,Attorney General,Adam Laxalt,,
Washoe,300,Attorney General,Ross Miller,,
Washoe,300,Attorney General,None Of These Candidates,,
Washoe,300,Governor,Robert Goodman,,
Washoe,300,Governor,None Of These Candidates,,
Washoe,300,Governor,Brian Sandoval,,
Washoe,300,Governor,David Vanderbeek,,
Washoe,300,State House,Lauren Scott,,30
Washoe,300,State House,Michael Sprinkle,,30
Washoe,300,State Senate,Thomas Koziol,,13
Washoe,300,State Senate,Debbie Smith,,13
Washoe,300,U.S. House,Mark Amodei,,2
Washoe,300,U.S. House,Janine Hansen,,2
Washoe,300,U.S. House,Kristen Spees,,2
Washoe,300,Attorney General,Jonathan Hansen,10,
Washoe,300,Attorney General,Adam Laxalt,74,
Washoe,300,Attorney General,Ross Miller,135,
Washoe,300,Attorney General,None Of These Candidates,13,
Washoe,300,Governor,Robert Goodman,74,
Washoe,300,Governor,None Of These Candidates,16,
Washoe,300,Governor,Brian Sandoval,134,
Washoe,300,Governor,David Vanderbeek,7,
Washoe,300,State House,David Bobzien,190,24
Washoe,300,State Senate,Thomas Koziol,70,13
Washoe,300,State Senate,Debbie Smith,153,13
Washoe,300,U.S. House,Mark Amodei,104,2
Washoe,300,U.S. House,Janine Hansen,14,2
Washoe,300,U.S. House,Kristen Spees,112,2
Washoe,300,Attorney General,Jonathan Hansen,0,
Washoe,300,Attorney General,Adam Laxalt,5,
Washoe,300,Attorney General,Ross Miller,7,
Washoe,300,Attorney General,None Of These Candidates,0,
Washoe,300,Governor,Robert Goodman,7,
Washoe,300,Governor,None Of These Candidates,0,
Washoe,300,Governor,Brian Sandoval,5,
Washoe,300,Governor,David Vanderbeek,0,
Washoe,300,State House,Lauren Scott,4,30
Washoe,300,State House,Michael Sprinkle,8,30
Washoe,300,State Senate,Thomas Koziol,3,13
Washoe,300,State Senate,Debbie Smith,9,13
Washoe,300,U.S. House,Mark Amodei,4,2
Washoe,300,U.S. House,Janine Hansen,1,2
Washoe,300,U.S. House,Kristen Spees,7,2
Washoe,300,Attorney General,Jonathan Hansen,4,
Washoe,300,Attorney General,Adam Laxalt,19,
Washoe,300,Attorney General,Ross Miller,22,
Washoe,300,Attorney General,None Of These Candidates,1,
Washoe,300,Governor,Robert Goodman,8,
Washoe,300,Governor,None Of These Candidates,0,
Washoe,300,Governor,Brian Sandoval,37,
Washoe,300,Governor,David Vanderbeek,1,
Washoe,300,State House,Lauren Scott,23,30
Washoe,300,State House,Michael Sprinkle,23,30
Washoe,300,State Senate,Thomas Koziol,24,13
Washoe,300,State Senate,Debbie Smith,21,13
Washoe,300,U.S. House,Mark Amodei,24,2
Washoe,300,U.S. House,Janine Hansen,2,2
Washoe,300,U.S. House,Kristen Spees,19,2
Washoe,300,Attorney General,Jonathan Hansen,23,
Washoe,300,Attorney General,Adam Laxalt,119,
Washoe,300,Attorney General,Ross Miller,215,
Washoe,300,Attorney General,None Of These Candidates,8,
Washoe,300,Governor,Robert Goodman,120,
Washoe,300,Governor,None Of These Candidates,16,
Washoe,300,Governor,Brian Sandoval,213,
Washoe,300,Governor,David Vanderbeek,13,
Washoe,300,State House,David Bobzien,282,24
Washoe,300,State Senate,Thomas Koziol,117,13
Washoe,300,State Senate,Debbie Smith,232,13
Washoe,300,U.S. House,Mark Amodei,154,2
Washoe,300,U.S. House,Janine Hansen,28,2
Washoe,300,U.S. House,Kristen Spees,178,2
Washoe,300,Attorney General,Jonathan Hansen,11,
Washoe,300,Attorney General,Adam Laxalt,59,
Washoe,300,Attorney General,Ross Miller,74,
Washoe,300,Attorney General,None Of These Candidates,3,
Washoe,300,Governor,Robert Goodman,45,
Washoe,300,Governor,None Of These Candidates,5,
