county,precinct,office,candidate,votes,district
Washoe,149,U.S. Senate,Harry Reid,0,
Washoe,149,U.S. Senate,Richard Ziser,0,
Washoe,149,U.S. Senate,Thomas Hurst,0,
Washoe,201,President,David Cobb,0,
Washoe,201,President,George Bush,29,
Washoe,201,President,John Kerry,18,
Washoe,201,President,Michael Peroutka,0,
Washoe,201,President,Michael Badnarik,0,
Washoe,201,President,None Of These Candidates,0,
Washoe,201,President,Ralph Nader,0,
Washoe,201,State House,Larry Martin,24,27
Washoe,201,State House,Sheila Leslie,20,27
Washoe,201,State Senate,Bill Raggio,34,3
Washoe,201,State Senate,Cameron Crain,10,3
Washoe,201,State Senate,Gary Feero,2,3
Washoe,201,U.S. House,Angie Cochran,13,2
Washoe,201,U.S. House,Brendan Trainor,1,2
Washoe,201,U.S. House,Jim Gibbons,32,2
Washoe,201,U.S. House,Janine Hansen,0,2
Washoe,201,U.S. Senate,David Schumann,0,
Washoe,201,U.S. Senate,Gary Marinch,0,
Washoe,201,U.S. Senate,None Of These Candidates,2,
Washoe,201,U.S. Senate,Harry Reid,23,
Washoe,201,U.S. Senate,Richard Ziser,21,
Washoe,201,U.S. Senate,Thomas Hurst,0,
Washoe,204,President,David Cobb,2,
Washoe,204,President,George Bush,23,
Washoe,204,President,John Kerry,45,
Washoe,204,President,Michael Peroutka,0,
Washoe,204,President,Michael Badnarik,2,
Washoe,204,President,None Of These Candidates,2,
Washoe,204,President,Ralph Nader,1,
Washoe,204,State House,Larry Martin,22,27
Washoe,204,State House,Sheila Leslie,46,27
Washoe,204,U.S. House,Angie Cochran,31,2
Washoe,204,U.S. House,Brendan Trainor,2,2
Washoe,204,U.S. House,Jim Gibbons,37,2
Washoe,204,U.S. House,Janine Hansen,2,2
Washoe,204,U.S. Senate,David Schumann,1,
Washoe,204,U.S. Senate,Gary Marinch,0,
Washoe,204,U.S. Senate,None Of These Candidates,0,
Washoe,204,U.S. Senate,Harry Reid,56,
Washoe,204,U.S. Senate,Richard Ziser,15,
Washoe,204,U.S. Senate,Thomas Hurst,2,
Washoe,205,President,David Cobb,0,
Washoe,205,President,George Bush,0,
Washoe,205,President,John Kerry,0,
Washoe,205,President,Michael Peroutka,0,
Washoe,205,President,Michael Badnarik,0,
Washoe,205,President,None Of These Candidates,0,
Washoe,205,President,Ralph Nader,0,
Washoe,205,State House,Larry Martin,0,27
Washoe,205,State House,Sheila Leslie,0,27
Washoe,205,U.S. House,Angie Cochran,0,2
Washoe,205,U.S. House,Brendan Trainor,0,2
Washoe,205,U.S. House,Jim Gibbons,0,2
Washoe,205,U.S. House,Janine Hansen,0,2
Washoe,205,U.S. Senate,David Schumann,0,
Washoe,205,U.S. Senate,Gary Marinch,0,
Washoe,205,U.S. Senate,None Of These Candidates,0,
Washoe,205,U.S. Senate,Harry Reid,0,
Washoe,205,U.S. Senate,Richard Ziser,0,
Washoe,205,U.S. Senate,Thomas Hurst,0,
Washoe,206,President,David Cobb,0,
Washoe,206,President,George Bush,126,
Washoe,206,President,John Kerry,149,
Washoe,206,President,Michael Peroutka,0,
Washoe,206,President,Michael Badnarik,1,
Washoe,206,President,None Of These Candidates,2,
Washoe,206,President,Ralph Nader,1,
Washoe,206,State House,Larry Martin,107,27
Washoe,206,State House,Sheila Leslie,153,27
Washoe,206,U.S. House,Angie Cochran,71,2
Washoe,206,U.S. House,Brendan Trainor,13,2
Washoe,206,U.S. House,Jim Gibbons,168,2
Washoe,206,U.S. House,Janine Hansen,14,2
Washoe,206,U.S. Senate,David Schumann,1,
Washoe,206,U.S. Senate,Gary Marinch,0,
Washoe,206,U.S. Senate,None Of These Candidates,2,
Washoe,206,U.S. Senate,Harry Reid,170,
Washoe,206,U.S. Senate,Richard Ziser,98,
Washoe,206,U.S. Senate,Thomas Hurst,3,
Washoe,208,President,David Cobb,1,
Washoe,208,President,George Bush,123,
Washoe,208,President,John Kerry,289,
Washoe,208,President,Michael Peroutka,2,
Washoe,208,President,Michael Badnarik,3,
Washoe,208,President,None Of These Candidates,1,
Washoe,208,President,Ralph Nader,5,
Washoe,208,State House,Larry Martin,107,27
Washoe,208,State House,Sheila Leslie,294,27
Washoe,208,U.S. House,Angie Cochran,212,2
Washoe,208,U.S. House,Brendan Trainor,8,2
Washoe,208,U.S. House,Jim Gibbons,162,2
Washoe,208,U.S. House,Janine Hansen,25,2
Washoe,208,U.S. Senate,David Schumann,8,
Washoe,208,U.S. Senate,Gary Marinch,7,
Washoe,208,U.S. Senate,None Of These Candidates,5,
Washoe,208,U.S. Senate,Harry Reid,308,
Washoe,208,U.S. Senate,Richard Ziser,77,
Washoe,208,U.S. Senate,Thomas Hurst,7,
Washoe,209,President,David Cobb,0,
Washoe,209,President,George Bush,109,
Washoe,209,President,John Kerry,218,
Washoe,209,President,Michael Peroutka,0,
Washoe,209,President,Michael Badnarik,2,
Washoe,209,President,None Of These Candidates,3,
Washoe,209,President,Ralph Nader,3,
Washoe,209,State House,Larry Martin,90,27
Washoe,209,State House,Sheila Leslie,214,27
Washoe,209,U.S. House,Angie Cochran,156,2
Washoe,209,U.S. House,Brendan Trainor,6,2
Washoe,209,U.S. House,Jim Gibbons,142,2
Washoe,209,U.S. House,Janine Hansen,11,2
Washoe,209,U.S. Senate,David Schumann,2,
Washoe,209,U.S. Senate,Gary Marinch,1,
Washoe,209,U.S. Senate,None Of These Candidates,7,
Washoe,209,U.S. Senate,Harry Reid,239,
Washoe,209,U.S. Senate,Richard Ziser,66,
Washoe,209,U.S. Senate,Thomas Hurst,7,
Washoe,211,President,David Cobb,0,
Washoe,211,President,George Bush,53,
Washoe,211,President,John Kerry,61,
Washoe,211,President,Michael Peroutka,0,
Washoe,211,President,Michael Badnarik,0,
Washoe,211,President,None Of These Candidates,1,
Washoe,211,President,Ralph Nader,2,
Washoe,211,State House,Larry Martin,48,27
Washoe,211,State House,Sheila Leslie,62,27
Washoe,211,State Senate,Bill Raggio,94,3
Washoe,211,State Senate,Cameron Crain,18,3
Washoe,211,State Senate,Gary Feero,1,3
Washoe,211,U.S. House,Angie Cochran,22,2
Washoe,211,U.S. House,Brendan Trainor,3,2
Washoe,211,U.S. House,Jim Gibbons,83,2
Washoe,211,U.S. House,Janine Hansen,6,2
Washoe,211,U.S. Senate,David Schumann,2,
Washoe,211,U.S. Senate,Gary Marinch,0,
Washoe,211,U.S. Senate,None Of These Candidates,3,
Washoe,211,U.S. Senate,Harry Reid,76,
Washoe,211,U.S. Senate,Richard Ziser,35,
Washoe,211,U.S. Senate,Thomas Hurst,0,
Washoe,213,President,David Cobb,1,
Washoe,213,President,George Bush,105,
Washoe,213,President,John Kerry,239,
Washoe,213,President,Michael Peroutka,1,
Washoe,213,President,Michael Badnarik,2,
Washoe,213,President,None Of These Candidates,1,
Washoe,213,President,Ralph Nader,2,
Washoe,213,State House,Larry Martin,98,27
Washoe,213,State House,Sheila Leslie,224,27
Washoe,213,U.S. House,Angie Cochran,165,2
Washoe,213,U.S. House,Brendan Trainor,10,2
Washoe,213,U.S. House,Jim Gibbons,134,2
Washoe,213,U.S. House,Janine Hansen,20,2
Washoe,213,U.S. Senate,David Schumann,7,
Washoe,213,U.S. Senate,Gary Marinch,5,
Washoe,213,U.S. Senate,None Of These Candidates,3,
Washoe,213,U.S. Senate,Harry Reid,238,
Washoe,213,U.S. Senate,Richard Ziser,80,
Washoe,213,U.S. Senate,Thomas Hurst,4,
Washoe,214,President,David Cobb,0,
Washoe,214,President,George Bush,123,
Washoe,214,President,John Kerry,241,
Washoe,214,President,Michael Peroutka,2,
Washoe,214,President,Michael Badnarik,0,
Washoe,214,President,None Of These Candidates,1,
Washoe,214,President,Ralph Nader,3,
Washoe,214,State House,Larry Martin,104,27
Washoe,214,State House,Sheila Leslie,239,27
Washoe,214,U.S. House,Angie Cochran,159,2
Washoe,214,U.S. House,Brendan Trainor,7,2
Washoe,214,U.S. House,Jim Gibbons,163,2
Washoe,214,U.S. House,Janine Hansen,15,2
Washoe,214,U.S. Senate,David Schumann,6,
Washoe,214,U.S. Senate,Gary Marinch,4,
Washoe,214,U.S. Senate,None Of These Candidates,6,
Washoe,214,U.S. Senate,Harry Reid,262,
Washoe,214,U.S. Senate,Richard Ziser,74,
Washoe,214,U.S. Senate,Thomas Hurst,3,
Washoe,215,President,David Cobb,0,
Washoe,215,President,George Bush,70,
Washoe,215,President,John Kerry,143,
Washoe,215,President,Michael Peroutka,0,
Washoe,215,President,Michael Badnarik,0,
Washoe,215,President,None Of These Candidates,0,
Washoe,215,President,Ralph Nader,0,
Washoe,215,State House,Larry Martin,64,27
Washoe,215,State House,Sheila Leslie,140,27
Washoe,215,U.S. House,Angie Cochran,97,2
Washoe,215,U.S. House,Brendan Trainor,9,2
Washoe,215,U.S. House,Jim Gibbons,87,2
Washoe,215,U.S. House,Janine Hansen,16,2
Washoe,215,U.S. Senate,David Schumann,2,
Washoe,215,U.S. Senate,Gary Marinch,0,
Washoe,215,U.S. Senate,None Of These Candidates,0,
Washoe,215,U.S. Senate,Harry Reid,149,
Washoe,215,U.S. Senate,Richard Ziser,53,
Washoe,215,U.S. Senate,Thomas Hurst,4,
Washoe,216,President,David Cobb,0,
Washoe,216,President,George Bush,95,
Washoe,216,President,John Kerry,66,
Washoe,216,President,Michael Peroutka,0,
Washoe,216,President,Michael Badnarik,2,
Washoe,216,President,None Of These Candidates,1,
Washoe,216,President,Ralph Nader,1,
Washoe,216,State House,Larry Martin,73,27
Washoe,216,State House,Sheila Leslie,65,27
Washoe,216,U.S. House,Angie Cochran,36,2
Washoe,216,U.S. House,Brendan Trainor,3,2
Washoe,216,U.S. House,Jim Gibbons,112,2
Washoe,216,U.S. House,Janine Hansen,5,2
Washoe,216,U.S. Senate,David Schumann,0,
Washoe,216,U.S. Senate,Gary Marinch,1,
Washoe,216,U.S. Senate,None Of These Candidates,5,
Washoe,216,U.S. Senate,Harry Reid,88,
Washoe,216,U.S. Senate,Richard Ziser,60,
Washoe,216,U.S. Senate,Thomas Hurst,1,
Washoe,217,President,David Cobb,0,
Washoe,217,President,George Bush,0,
Washoe,217,President,John Kerry,0,
Washoe,217,President,Michael Peroutka,0,
Washoe,217,President,Michael Badnarik,0,
Washoe,217,President,None Of These Candidates,0,
Washoe,217,President,Ralph Nader,0,
Washoe,217,State House,Dan Meyer,0,25
Washoe,217,State House,Heidi Gansert,0,25
Washoe,217,U.S. House,Angie Cochran,0,2
Washoe,217,U.S. House,Brendan Trainor,0,2
Washoe,217,U.S. House,Jim Gibbons,0,2
Washoe,217,U.S. House,Janine Hansen,0,2
Washoe,217,U.S. Senate,David Schumann,0,
Washoe,217,U.S. Senate,Gary Marinch,0,
Washoe,217,U.S. Senate,None Of These Candidates,0,
Washoe,217,U.S. Senate,Harry Reid,0,
Washoe,217,U.S. Senate,Richard Ziser,0,
Washoe,217,U.S. Senate,Thomas Hurst,0,
Washoe,218,President,David Cobb,0,
Washoe,218,President,George Bush,0,
Washoe,218,President,John Kerry,0,
Washoe,218,President,Michael Peroutka,0,
Washoe,218,President,Michael Badnarik,0,
Washoe,218,President,None Of These Candidates,0,
Washoe,218,President,Ralph Nader,0,
Washoe,218,State House,Gregory Miller,0,26
Washoe,218,State House,Paul Juntunen,0,26
Washoe,218,State House,Paul Mozen,0,26
Washoe,218,State House,Sharron Angle,0,26
Washoe,218,State Senate,Bill Raggio,0,3
Washoe,218,State Senate,Cameron Crain,0,3
Washoe,218,State Senate,Gary Feero,0,3
Washoe,218,U.S. House,Angie Cochran,0,2
Washoe,218,U.S. House,Brendan Trainor,0,2
Washoe,218,U.S. House,Jim Gibbons,0,2
Washoe,218,U.S. House,Janine Hansen,0,2
Washoe,218,U.S. Senate,David Schumann,0,
Washoe,218,U.S. Senate,Gary Marinch,0,
Washoe,218,U.S. Senate,None Of These Candidates,0,
Washoe,218,U.S. Senate,Harry Reid,0,
Washoe,218,U.S. Senate,Richard Ziser,0,
Washoe,218,U.S. Senate,Thomas Hurst,0,
Washoe,219,President,David Cobb,0,
Washoe,219,President,George Bush,146,
Washoe,219,President,John Kerry,105,
Washoe,219,President,Michael Peroutka,1,
Washoe,219,President,Michael Badnarik,1,
Washoe,219,President,None Of These Candidates,3,
Washoe,219,President,Ralph Nader,0,
Washoe,219,State House,Dan Meyer,72,25
Washoe,219,State House,Heidi Gansert,169,25
Washoe,219,U.S. House,Angie Cochran,63,2
Washoe,219,U.S. House,Brendan Trainor,3,2
Washoe,219,U.S. House,Jim Gibbons,178,2
Washoe,219,U.S. House,Janine Hansen,4,2
Washoe,219,U.S. Senate,David Schumann,1,
Washoe,219,U.S. Senate,Gary Marinch,0,
Washoe,219,U.S. Senate,None Of These Candidates,2,
Washoe,219,U.S. Senate,Harry Reid,135,
Washoe,219,U.S. Senate,Richard Ziser,113,
Washoe,219,U.S. Senate,Thomas Hurst,0,
Washoe,220,President,David Cobb,0,
Washoe,220,President,George Bush,72,
Washoe,220,President,John Kerry,30,
Washoe,220,President,Michael Peroutka,0,
Washoe,220,President,Michael Badnarik,0,
Washoe,220,President,None Of These Candidates,0,
Washoe,220,President,Ralph Nader,1,
Washoe,220,State House,Gregory Miller,3,26
Washoe,220,State House,Paul Juntunen,0,26
Washoe,220,State House,Paul Mozen,25,26
Washoe,220,State House,Sharron Angle,66,26
Washoe,220,State Senate,Bill Raggio,74,3
Washoe,220,State Senate,Cameron Crain,16,3
Washoe,220,State Senate,Gary Feero,7,3
Washoe,220,U.S. House,Angie Cochran,14,2
Washoe,220,U.S. House,Brendan Trainor,2,2
Washoe,220,U.S. House,Jim Gibbons,81,2
Washoe,220,U.S. House,Janine Hansen,0,2
Washoe,220,U.S. Senate,David Schumann,1,
Washoe,220,U.S. Senate,Gary Marinch,0,
Washoe,220,U.S. Senate,None Of These Candidates,1,
Washoe,220,U.S. Senate,Harry Reid,46,
Washoe,220,U.S. Senate,Richard Ziser,50,
Washoe,220,U.S. Senate,Thomas Hurst,3,
Washoe,221,President,David Cobb,2,
Washoe,221,President,George Bush,153,
Washoe,221,President,John Kerry,248,
Washoe,221,President,Michael Peroutka,0,
Washoe,221,President,Michael Badnarik,3,
Washoe,221,President,None Of These Candidates,3,
Washoe,221,President,Ralph Nader,5,
Washoe,221,State House,Larry Martin,143,27
Washoe,221,State House,Sheila Leslie,253,27
Washoe,221,U.S. House,Angie Cochran,173,2
Washoe,221,U.S. House,Brendan Trainor,17,2
Washoe,221,U.S. House,Jim Gibbons,188,2
Washoe,221,U.S. House,Janine Hansen,21,2
Washoe,221,U.S. Senate,David Schumann,6,
Washoe,221,U.S. Senate,Gary Marinch,2,
Washoe,221,U.S. Senate,None Of These Candidates,11,
Washoe,221,U.S. Senate,Harry Reid,277,
Washoe,221,U.S. Senate,Richard Ziser,98,
Washoe,221,U.S. Senate,Thomas Hurst,9,
Washoe,222,President,David Cobb,0,
Washoe,222,President,George Bush,187,
Washoe,222,President,John Kerry,153,
Washoe,222,President,Michael Peroutka,0,
Washoe,222,President,Michael Badnarik,5,
Washoe,222,President,None Of These Candidates,2,
Washoe,222,President,Ralph Nader,1,
Washoe,222,State House,Dan Meyer,107,25
Washoe,222,State House,Heidi Gansert,228,25
Washoe,222,U.S. House,Angie Cochran,76,2
Washoe,222,U.S. House,Brendan Trainor,4,2
Washoe,222,U.S. House,Jim Gibbons,250,2
Washoe,222,U.S. House,Janine Hansen,8,2
Washoe,222,U.S. Senate,David Schumann,2,
Washoe,222,U.S. Senate,Gary Marinch,0,
Washoe,222,U.S. Senate,None Of These Candidates,2,
Washoe,222,U.S. Senate,Harry Reid,201,
Washoe,222,U.S. Senate,Richard Ziser,136,
Washoe,222,U.S. Senate,Thomas Hurst,4,
Washoe,223,President,David Cobb,2,
Washoe,223,President,George Bush,249,
Washoe,223,President,John Kerry,265,
Washoe,223,President,Michael Peroutka,1,
Washoe,223,President,Michael Badnarik,3,
Washoe,223,President,None Of These Candidates,7,
Washoe,223,President,Ralph Nader,0,
Washoe,223,State House,Larry Martin,216,27
Washoe,223,State House,Sheila Leslie,278,27
Washoe,223,U.S. House,Angie Cochran,177,2
Washoe,223,U.S. House,Brendan Trainor,12,2
Washoe,223,U.S. House,Jim Gibbons,303,2
Washoe,223,U.S. House,Janine Hansen,16,2
Washoe,223,U.S. Senate,David Schumann,4,
Washoe,223,U.S. Senate,Gary Marinch,0,
Washoe,223,U.S. Senate,None Of These Candidates,14,
Washoe,223,U.S. Senate,Harry Reid,308,
Washoe,223,U.S. Senate,Richard Ziser,184,
Washoe,223,U.S. Senate,Thomas Hurst,8,
Washoe,224,President,David Cobb,0,
Washoe,224,President,George Bush,390,
Washoe,224,President,John Kerry,402,
Washoe,224,President,Michael Peroutka,3,
Washoe,224,President,Michael Badnarik,5,
Washoe,224,President,None Of These Candidates,2,
Washoe,224,President,Ralph Nader,8,
Washoe,224,State House,Dan Meyer,338,25
Washoe,224,State House,Heidi Gansert,433,25
Washoe,224,U.S. House,Angie Cochran,259,2
Washoe,224,U.S. House,Brendan Trainor,13,2
Washoe,224,U.S. House,Jim Gibbons,495,2
Washoe,224,U.S. House,Janine Hansen,26,2
Washoe,224,U.S. Senate,David Schumann,6,
Washoe,224,U.S. Senate,Gary Marinch,0,
Washoe,224,U.S. Senate,None Of These Candidates,8,
Washoe,224,U.S. Senate,Harry Reid,502,
Washoe,224,U.S. Senate,Richard Ziser,275,
Washoe,224,U.S. Senate,Thomas Hurst,12,
Washoe,225,President,David Cobb,1,
Washoe,225,President,George Bush,116,
Washoe,225,President,John Kerry,134,
Washoe,225,President,Michael Peroutka,0,
Washoe,225,President,Michael Badnarik,1,
Washoe,225,President,None Of These Candidates,2,
Washoe,225,President,Ralph Nader,1,
Washoe,225,State House,Dan Meyer,113,25
Washoe,225,State House,Heidi Gansert,118,25
Washoe,225,U.S. House,Angie Cochran,96,2
Washoe,225,U.S. House,Brendan Trainor,6,2
Washoe,225,U.S. House,Jim Gibbons,135,2
Washoe,225,U.S. House,Janine Hansen,8,2
Washoe,225,U.S. Senate,David Schumann,7,
Washoe,225,U.S. Senate,Gary Marinch,0,
Washoe,225,U.S. Senate,None Of These Candidates,4,
Washoe,225,U.S. Senate,Harry Reid,156,
Washoe,225,U.S. Senate,Richard Ziser,80,
Washoe,225,U.S. Senate,Thomas Hurst,5,
Washoe,226,President,David Cobb,0,
Washoe,226,President,George Bush,276,
Washoe,226,President,John Kerry,225,
Washoe,226,President,Michael Peroutka,3,
Washoe,226,President,Michael Badnarik,2,
Washoe,226,President,None Of These Candidates,0,
Washoe,226,President,Ralph Nader,2,
Washoe,226,State House,Dan Meyer,156,25
Washoe,226,State House,Heidi Gansert,326,25
Washoe,226,U.S. House,Angie Cochran,128,2
Washoe,226,U.S. House,Brendan Trainor,10,2
Washoe,226,U.S. House,Jim Gibbons,332,2
Washoe,226,U.S. House,Janine Hansen,23,2
Washoe,226,U.S. Senate,David Schumann,3,
Washoe,226,U.S. Senate,Gary Marinch,0,
Washoe,226,U.S. Senate,None Of These Candidates,10,
Washoe,226,U.S. Senate,Harry Reid,293,
Washoe,226,U.S. Senate,Richard Ziser,192,
Washoe,226,U.S. Senate,Thomas Hurst,3,
Washoe,227,President,David Cobb,1,
Washoe,227,President,George Bush,291,
Washoe,227,President,John Kerry,188,
Washoe,227,President,Michael Peroutka,0,
Washoe,227,President,Michael Badnarik,0,
Washoe,227,President,None Of These Candidates,3,
Washoe,227,President,Ralph Nader,1,
Washoe,227,State House,Dan Meyer,136,25
Washoe,227,State House,Heidi Gansert,329,25
Washoe,227,U.S. House,Angie Cochran,92,2
Washoe,227,U.S. House,Brendan Trainor,5,2
Washoe,227,U.S. House,Jim Gibbons,358,2
Washoe,227,U.S. House,Janine Hansen,13,2
Washoe,227,U.S. Senate,David Schumann,3,
Washoe,227,U.S. Senate,Gary Marinch,0,
Washoe,227,U.S. Senate,None Of These Candidates,6,
Washoe,227,U.S. Senate,Harry Reid,251,
Washoe,227,U.S. Senate,Richard Ziser,212,
Washoe,227,U.S. Senate,Thomas Hurst,2,
Washoe,228,President,David Cobb,0,
Washoe,228,President,George Bush,419,
Washoe,228,President,John Kerry,388,
Washoe,228,President,Michael Peroutka,2,
Washoe,228,President,Michael Badnarik,5,
Washoe,228,President,None Of These Candidates,1,
Washoe,228,President,Ralph Nader,6,
Washoe,228,State House,Dan Meyer,336,25
Washoe,228,State House,Heidi Gansert,417,25
Washoe,228,U.S. House,Angie Cochran,266,2
Washoe,228,U.S. House,Brendan Trainor,23,2
Washoe,228,U.S. House,Jim Gibbons,459,2
Washoe,228,U.S. House,Janine Hansen,25,2
Washoe,228,U.S. Senate,David Schumann,5,
Washoe,228,U.S. Senate,Gary Marinch,2,
Washoe,228,U.S. Senate,None Of These Candidates,15,
Washoe,228,U.S. Senate,Harry Reid,465,
Washoe,228,U.S. Senate,Richard Ziser,295,
Washoe,228,U.S. Senate,Thomas Hurst,17,
Washoe,230,President,David Cobb,1,
Washoe,230,President,George Bush,338,
Washoe,230,President,John Kerry,152,
Washoe,230,President,Michael Peroutka,0,
Washoe,230,President,Michael Badnarik,0,
Washoe,230,President,None Of These Candidates,2,
Washoe,230,President,Ralph Nader,0,
Washoe,230,State House,Dan Meyer,113,25
Washoe,230,State House,Heidi Gansert,356,25
Washoe,230,State Senate,Bill Raggio,394,3
Washoe,230,State Senate,Cameron Crain,72,3
Washoe,230,State Senate,Gary Feero,11,3
Washoe,230,U.S. House,Angie Cochran,88,2
Washoe,230,U.S. House,Brendan Trainor,4,2
Washoe,230,U.S. House,Jim Gibbons,389,2
Washoe,230,U.S. House,Janine Hansen,3,2
Washoe,230,U.S. Senate,David Schumann,5,
Washoe,230,U.S. Senate,Gary Marinch,2,
Washoe,230,U.S. Senate,None Of These Candidates,11,
Washoe,230,U.S. Senate,Harry Reid,215,
Washoe,230,U.S. Senate,Richard Ziser,251,
Washoe,230,U.S. Senate,Thomas Hurst,7,
Washoe,231,President,David Cobb,0,
Washoe,231,President,George Bush,173,
Washoe,231,President,John Kerry,158,
Washoe,231,President,Michael Peroutka,0,
Washoe,231,President,Michael Badnarik,2,
Washoe,231,President,None Of These Candidates,0,
Washoe,231,President,Ralph Nader,2,
Washoe,231,State House,Dan Meyer,110,25
Washoe,231,State House,Heidi Gansert,199,25
Washoe,231,U.S. House,Angie Cochran,95,2
Washoe,231,U.S. House,Brendan Trainor,8,2
Washoe,231,U.S. House,Jim Gibbons,210,2
Washoe,231,U.S. House,Janine Hansen,9,2
Washoe,231,U.S. Senate,David Schumann,1,
Washoe,231,U.S. Senate,Gary Marinch,0,
Washoe,231,U.S. Senate,None Of These Candidates,8,
Washoe,231,U.S. Senate,Harry Reid,170,
Washoe,231,U.S. Senate,Richard Ziser,144,
Washoe,231,U.S. Senate,Thomas Hurst,4,
