county,precinct,office,candidate,votes,district
Washoe,952,U.S. Senate,Sharron Angle,0,
Washoe,952,U.S. Senate,Scott Ashjian,0,
Washoe,952,U.S. Senate,Tim Fasano,0,
Washoe,952,U.S. Senate,Michael Haines,0,
Washoe,952,U.S. Senate,Jesse Holland,0,
Washoe,952,U.S. Senate,None Of These Candidates,0,
Washoe,952,U.S. Senate,Jeffrey Reeves,0,
Washoe,952,U.S. Senate,Harry Reid,0,
Washoe,952,U.S. Senate,Wil Stand,0,
Washoe,952,Attorney General,Travis Barrick,0,
Washoe,952,Attorney General,Catherine Cortez Masto,0,
Washoe,952,Attorney General,Joel Hansen,0,
Washoe,952,Attorney General,None Of These Candidates,0,
Washoe,952,Governor,David Curtis,0,
Washoe,952,Governor,Eugene Disimone,0,
Washoe,952,Governor,Floyd Fitzgibbons,0,
Washoe,952,Governor,Aaron Honig,0,
Washoe,952,Governor,Lampitt Arthur Forest,0,
Washoe,952,Governor,None Of These Candidates,0,
Washoe,952,Governor,Rory Reid,0,
Washoe,952,Governor,Brian Sandoval,0,
Washoe,952,State House,Randy Kirner,0,26
Washoe,952,State House,Gregory Miller,0,26
Washoe,952,State House,Angie Taylor,0,26
Washoe,952,U.S. House,Russell Best,0,2
Washoe,952,U.S. House,Dean Heller,0,2
Washoe,952,U.S. House,Nancy Price,0,2
Washoe,952,U.S. Senate,Sharron Angle,0,
Washoe,952,U.S. Senate,Scott Ashjian,0,
Washoe,952,U.S. Senate,Tim Fasano,0,
Washoe,952,U.S. Senate,Michael Haines,0,
Washoe,952,U.S. Senate,Jesse Holland,0,
Washoe,952,U.S. Senate,None Of These Candidates,0,
Washoe,952,U.S. Senate,Jeffrey Reeves,0,
Washoe,952,U.S. Senate,Harry Reid,0,
Washoe,952,U.S. Senate,Wil Stand,0,
Washoe,953,Attorney General,Travis Barrick,0,
Washoe,953,Attorney General,Catherine Cortez Masto,0,
Washoe,953,Attorney General,Joel Hansen,0,
Washoe,953,Attorney General,None Of These Candidates,0,
Washoe,953,Governor,David Curtis,0,
Washoe,953,Governor,Eugene Disimone,0,
Washoe,953,Governor,Floyd Fitzgibbons,0,
Washoe,953,Governor,Aaron Honig,0,
Washoe,953,Governor,Lampitt Arthur Forest,0,
Washoe,953,Governor,None Of These Candidates,0,
Washoe,953,Governor,Rory Reid,0,
Washoe,953,Governor,Brian Sandoval,0,
Washoe,953,State House,Randy Kirner,0,26
Washoe,953,State House,Gregory Miller,0,26
Washoe,953,State House,Angie Taylor,0,26
Washoe,953,U.S. House,Russell Best,0,2
Washoe,953,U.S. House,Dean Heller,0,2
Washoe,953,U.S. House,Nancy Price,0,2
Washoe,953,U.S. Senate,Sharron Angle,0,
Washoe,953,U.S. Senate,Scott Ashjian,0,
Washoe,953,U.S. Senate,Tim Fasano,0,
Washoe,953,U.S. Senate,Michael Haines,0,
Washoe,953,U.S. Senate,Jesse Holland,0,
Washoe,953,U.S. Senate,None Of These Candidates,0,
Washoe,953,U.S. Senate,Jeffrey Reeves,0,
Washoe,953,U.S. Senate,Harry Reid,0,
Washoe,953,U.S. Senate,Wil Stand,0,
Washoe,953,Attorney General,Travis Barrick,0,
Washoe,953,Attorney General,Catherine Cortez Masto,0,
Washoe,953,Attorney General,Joel Hansen,0,
Washoe,953,Attorney General,None Of These Candidates,0,
Washoe,953,Governor,David Curtis,0,
Washoe,953,Governor,Eugene Disimone,0,
Washoe,953,Governor,Floyd Fitzgibbons,0,
Washoe,953,Governor,Aaron Honig,0,
Washoe,953,Governor,Lampitt Arthur Forest,0,
Washoe,953,Governor,None Of These Candidates,0,
Washoe,953,Governor,Rory Reid,0,
Washoe,953,Governor,Brian Sandoval,0,
Washoe,953,State House,Randy Kirner,0,26
Washoe,953,State House,Gregory Miller,0,26
Washoe,953,State House,Angie Taylor,0,26
Washoe,953,U.S. House,Russell Best,0,2
Washoe,953,U.S. House,Dean Heller,0,2
Washoe,953,U.S. House,Nancy Price,0,2
Washoe,953,U.S. Senate,Sharron Angle,0,
Washoe,953,U.S. Senate,Scott Ashjian,0,
Washoe,953,U.S. Senate,Tim Fasano,0,
Washoe,953,U.S. Senate,Michael Haines,0,
Washoe,953,U.S. Senate,Jesse Holland,0,
Washoe,953,U.S. Senate,None Of These Candidates,0,
Washoe,953,U.S. Senate,Jeffrey Reeves,0,
Washoe,953,U.S. Senate,Harry Reid,0,
Washoe,953,U.S. Senate,Wil Stand,0,
Washoe,953,Attorney General,Travis Barrick,0,
Washoe,953,Attorney General,Catherine Cortez Masto,0,
Washoe,953,Attorney General,Joel Hansen,0,
Washoe,953,Attorney General,None Of These Candidates,0,
Washoe,953,Governor,David Curtis,0,
Washoe,953,Governor,Eugene Disimone,0,
Washoe,953,Governor,Floyd Fitzgibbons,0,
Washoe,953,Governor,Aaron Honig,0,
Washoe,953,Governor,Lampitt Arthur Forest,0,
Washoe,953,Governor,None Of These Candidates,0,
Washoe,953,Governor,Rory Reid,0,
Washoe,953,Governor,Brian Sandoval,0,
Washoe,953,State House,Randy Kirner,0,26
Washoe,953,State House,Gregory Miller,0,26
Washoe,953,State House,Angie Taylor,0,26
Washoe,953,U.S. House,Russell Best,0,2
Washoe,953,U.S. House,Dean Heller,0,2
Washoe,953,U.S. House,Nancy Price,0,2
Washoe,953,U.S. Senate,Sharron Angle,0,
Washoe,953,U.S. Senate,Scott Ashjian,0,
Washoe,953,U.S. Senate,Tim Fasano,0,
Washoe,953,U.S. Senate,Michael Haines,0,
Washoe,953,U.S. Senate,Jesse Holland,0,
Washoe,953,U.S. Senate,None Of These Candidates,0,
Washoe,953,U.S. Senate,Jeffrey Reeves,0,
Washoe,953,U.S. Senate,Harry Reid,0,
Washoe,953,U.S. Senate,Wil Stand,0,
Washoe,953,Attorney General,Travis Barrick,0,
Washoe,953,Attorney General,Catherine Cortez Masto,0,
Washoe,953,Attorney General,Joel Hansen,0,
Washoe,953,Attorney General,None Of These Candidates,0,
Washoe,953,Governor,David Curtis,0,
Washoe,953,Governor,Eugene Disimone,0,
Washoe,953,Governor,Floyd Fitzgibbons,0,
Washoe,953,Governor,Aaron Honig,0,
Washoe,953,Governor,Lampitt Arthur Forest,0,
Washoe,953,Governor,None Of These Candidates,0,
Washoe,953,Governor,Rory Reid,0,
Washoe,953,Governor,Brian Sandoval,0,
Washoe,953,State House,Randy Kirner,0,26
Washoe,953,State House,Gregory Miller,0,26
Washoe,953,State House,Angie Taylor,0,26
Washoe,953,U.S. House,Russell Best,0,2
Washoe,953,U.S. House,Dean Heller,0,2
Washoe,953,U.S. House,Nancy Price,0,2
Washoe,953,U.S. Senate,Sharron Angle,0,
Washoe,953,U.S. Senate,Scott Ashjian,0,
Washoe,953,U.S. Senate,Tim Fasano,0,
Washoe,953,U.S. Senate,Michael Haines,0,
Washoe,953,U.S. Senate,Jesse Holland,0,
Washoe,953,U.S. Senate,None Of These Candidates,0,
Washoe,953,U.S. Senate,Jeffrey Reeves,0,
Washoe,953,U.S. Senate,Harry Reid,0,
Washoe,953,U.S. Senate,Wil Stand,0,
Washoe,953,Attorney General,Travis Barrick,0,
Washoe,953,Attorney General,Catherine Cortez Masto,0,
Washoe,953,Attorney General,Joel Hansen,0,
Washoe,953,Attorney General,None Of These Candidates,0,
Washoe,953,Governor,David Curtis,0,
Washoe,953,Governor,Eugene Disimone,0,
Washoe,953,Governor,Floyd Fitzgibbons,0,
Washoe,953,Governor,Aaron Honig,0,
Washoe,953,Governor,Lampitt Arthur Forest,0,
Washoe,953,Governor,None Of These Candidates,0,
Washoe,953,Governor,Rory Reid,0,
Washoe,953,Governor,Brian Sandoval,0,
Washoe,953,State House,Randy Kirner,0,26
Washoe,953,State House,Gregory Miller,0,26
Washoe,953,State House,Angie Taylor,0,26
Washoe,953,U.S. House,Russell Best,0,2
Washoe,953,U.S. House,Dean Heller,0,2
Washoe,953,U.S. House,Nancy Price,0,2
Washoe,953,U.S. Senate,Sharron Angle,0,
Washoe,953,U.S. Senate,Scott Ashjian,0,
Washoe,953,U.S. Senate,Tim Fasano,0,
Washoe,953,U.S. Senate,Michael Haines,0,
Washoe,953,U.S. Senate,Jesse Holland,0,
Washoe,953,U.S. Senate,None Of These Candidates,0,
Washoe,953,U.S. Senate,Jeffrey Reeves,0,
Washoe,953,U.S. Senate,Harry Reid,0,
Washoe,953,U.S. Senate,Wil Stand,0,
Washoe,953,Attorney General,Travis Barrick,0,
Washoe,953,Attorney General,Catherine Cortez Masto,0,
Washoe,953,Attorney General,Joel Hansen,0,
Washoe,953,Attorney General,None Of These Candidates,0,
Washoe,953,Governor,David Curtis,0,
Washoe,953,Governor,Eugene Disimone,0,
Washoe,953,Governor,Floyd Fitzgibbons,0,
Washoe,953,Governor,Aaron Honig,0,
Washoe,953,Governor,Lampitt Arthur Forest,0,
Washoe,953,Governor,None Of These Candidates,0,
Washoe,953,Governor,Rory Reid,0,
Washoe,953,Governor,Brian Sandoval,0,
Washoe,953,State House,David Bobzien,0,24
Washoe,953,State House,Monte Johnson,0,24
Washoe,953,State Senate,Thomas Cornell,0,1
Washoe,953,State Senate,Sheila Leslie,0,1
Washoe,953,State Senate,Phillip Salerno,0,1
Washoe,953,U.S. House,Russell Best,0,2
Washoe,953,U.S. House,Dean Heller,0,2
Washoe,953,U.S. House,Nancy Price,0,2
Washoe,953,U.S. Senate,Sharron Angle,0,
Washoe,953,U.S. Senate,Scott Ashjian,0,
Washoe,953,U.S. Senate,Tim Fasano,0,
Washoe,953,U.S. Senate,Michael Haines,0,
Washoe,953,U.S. Senate,Jesse Holland,0,
Washoe,953,U.S. Senate,None Of These Candidates,0,
Washoe,953,U.S. Senate,Jeffrey Reeves,0,
Washoe,953,U.S. Senate,Harry Reid,0,
Washoe,953,U.S. Senate,Wil Stand,0,
Washoe,610,Attorney General,Travis Barrick,71,
Washoe,610,Attorney General,Catherine Cortez Masto,182,
Washoe,610,Attorney General,Joel Hansen,21,
Washoe,610,Attorney General,None Of These Candidates,11,
Washoe,610,Governor,David Curtis,2,
Washoe,610,Governor,Eugene Disimone,5,
Washoe,610,Governor,Floyd Fitzgibbons,0,
Washoe,610,Governor,Aaron Honig,0,
Washoe,610,Governor,Lampitt Arthur Forest,3,
Washoe,610,Governor,None Of These Candidates,13,
Washoe,610,Governor,Rory Reid,148,
Washoe,610,Governor,Brian Sandoval,118,
Washoe,610,State House,Kathy Martin,99,30
Washoe,610,State House,Debbie Smith,181,30
Washoe,610,State Senate,Thomas Cornell,20,1
Washoe,610,State Senate,Sheila Leslie,157,1
Washoe,610,State Senate,Phillip Salerno,103,1
Washoe,610,U.S. House,Russell Best,11,2
Washoe,610,U.S. House,Dean Heller,116,2
Washoe,610,U.S. House,Nancy Price,147,2
Washoe,610,U.S. Senate,Sharron Angle,86,
Washoe,610,U.S. Senate,Scott Ashjian,5,
Washoe,610,U.S. Senate,Tim Fasano,2,
Washoe,610,U.S. Senate,Michael Haines,1,
Washoe,610,U.S. Senate,Jesse Holland,5,
Washoe,610,U.S. Senate,None Of These Candidates,8,
Washoe,610,U.S. Senate,Jeffrey Reeves,1,
Washoe,610,U.S. Senate,Harry Reid,186,
Washoe,610,U.S. Senate,Wil Stand,1,
Washoe,610,Attorney General,Travis Barrick,15,
Washoe,610,Attorney General,Catherine Cortez Masto,52,
Washoe,610,Attorney General,Joel Hansen,2,
Washoe,610,Attorney General,None Of These Candidates,1,
Washoe,610,Governor,David Curtis,0,
Washoe,610,Governor,Eugene Disimone,0,
Washoe,610,Governor,Floyd Fitzgibbons,0,
Washoe,610,Governor,Aaron Honig,0,
Washoe,610,Governor,Lampitt Arthur Forest,0,
Washoe,610,Governor,None Of These Candidates,2,
Washoe,610,Governor,Rory Reid,42,
Washoe,610,Governor,Brian Sandoval,27,
Washoe,610,State House,Kathy Martin,15,30
Washoe,610,State House,Debbie Smith,56,30
Washoe,610,State Senate,Thomas Cornell,6,1
Washoe,610,State Senate,Sheila Leslie,51,1
Washoe,610,State Senate,Phillip Salerno,14,1
Washoe,610,U.S. House,Russell Best,3,2
Washoe,610,U.S. House,Dean Heller,22,2
Washoe,610,U.S. House,Nancy Price,43,2
Washoe,610,U.S. Senate,Sharron Angle,16,
Washoe,610,U.S. Senate,Scott Ashjian,2,
Washoe,610,U.S. Senate,Tim Fasano,0,
Washoe,610,U.S. Senate,Michael Haines,0,
Washoe,610,U.S. Senate,Jesse Holland,0,
Washoe,610,U.S. Senate,None Of These Candidates,3,
Washoe,610,U.S. Senate,Jeffrey Reeves,0,
Washoe,610,U.S. Senate,Harry Reid,51,
Washoe,610,U.S. Senate,Wil Stand,0,
Washoe,610,Attorney General,Travis Barrick,19,
Washoe,610,Attorney General,Catherine Cortez Masto,47,
Washoe,610,Attorney General,Joel Hansen,5,
Washoe,610,Attorney General,None Of These Candidates,2,
Washoe,610,Governor,David Curtis,0,
Washoe,610,Governor,Eugene Disimone,0,
Washoe,610,Governor,Floyd Fitzgibbons,1,
Washoe,610,Governor,Aaron Honig,1,
Washoe,610,Governor,Lampitt Arthur Forest,1,
Washoe,610,Governor,None Of These Candidates,0,
Washoe,610,Governor,Rory Reid,38,
Washoe,610,Governor,Brian Sandoval,32,
Washoe,610,State House,Kathy Martin,30,30
Washoe,610,State House,Debbie Smith,42,30
Washoe,610,State Senate,Thomas Cornell,6,1
Washoe,610,State Senate,Sheila Leslie,37,1
Washoe,610,State Senate,Phillip Salerno,27,1
Washoe,610,U.S. House,Russell Best,5,2
Washoe,610,U.S. House,Dean Heller,29,2
Washoe,610,U.S. House,Nancy Price,38,2
Washoe,610,U.S. Senate,Sharron Angle,26,
Washoe,610,U.S. Senate,Scott Ashjian,1,
Washoe,610,U.S. Senate,Tim Fasano,0,
Washoe,610,U.S. Senate,Michael Haines,0,
Washoe,610,U.S. Senate,Jesse Holland,0,
Washoe,610,U.S. Senate,None Of These Candidates,0,
Washoe,610,U.S. Senate,Jeffrey Reeves,1,
Washoe,610,U.S. Senate,Harry Reid,45,
Washoe,610,U.S. Senate,Wil Stand,0,
Washoe,610,Attorney General,Travis Barrick,0,
Washoe,610,Attorney General,Catherine Cortez Masto,0,
Washoe,610,Attorney General,Joel Hansen,0,
Washoe,610,Attorney General,None Of These Candidates,0,
Washoe,610,Governor,David Curtis,0,
Washoe,610,Governor,Eugene Disimone,0,
Washoe,610,Governor,Floyd Fitzgibbons,0,
Washoe,610,Governor,Aaron Honig,0,
Washoe,610,Governor,Lampitt Arthur Forest,0,
Washoe,610,Governor,None Of These Candidates,0,
Washoe,610,Governor,Rory Reid,0,
Washoe,610,Governor,Brian Sandoval,0,
Washoe,610,State House,Kathy Martin,0,30
Washoe,610,State House,Debbie Smith,0,30
Washoe,610,State Senate,Thomas Cornell,0,1
Washoe,610,State Senate,Sheila Leslie,0,1
Washoe,610,State Senate,Phillip Salerno,0,1
Washoe,610,U.S. House,Russell Best,0,2
Washoe,610,U.S. House,Dean Heller,0,2
Washoe,610,U.S. House,Nancy Price,0,2
Washoe,610,U.S. Senate,Sharron Angle,0,
Washoe,610,U.S. Senate,Scott Ashjian,0,
Washoe,610,U.S. Senate,Tim Fasano,0,
Washoe,610,U.S. Senate,Michael Haines,0,
Washoe,610,U.S. Senate,Jesse Holland,0,
Washoe,610,U.S. Senate,None Of These Candidates,0,
Washoe,610,U.S. Senate,Jeffrey Reeves,0,
Washoe,610,U.S. Senate,Harry Reid,0,
Washoe,610,U.S. Senate,Wil Stand,0,
Washoe,610,Attorney General,Travis Barrick,0,
Washoe,610,Attorney General,Catherine Cortez Masto,0,
Washoe,610,Attorney General,Joel Hansen,0,
Washoe,610,Attorney General,None Of These Candidates,0,
Washoe,610,Governor,David Curtis,0,
Washoe,610,Governor,Eugene Disimone,0,
Washoe,610,Governor,Floyd Fitzgibbons,0,
Washoe,610,Governor,Aaron Honig,0,
Washoe,610,Governor,Lampitt Arthur Forest,0,
Washoe,610,Governor,None Of These Candidates,0,
Washoe,610,Governor,Rory Reid,0,
Washoe,610,Governor,Brian Sandoval,0,
Washoe,610,State House,Richard Daly,0,31
Washoe,610,State House,Randi Thompson,0,31
Washoe,610,State Senate,Thomas Cornell,0,1
Washoe,610,State Senate,Sheila Leslie,0,1
Washoe,610,State Senate,Phillip Salerno,0,1
Washoe,610,U.S. House,Russell Best,0,2
Washoe,610,U.S. House,Dean Heller,0,2
Washoe,610,U.S. House,Nancy Price,0,2
Washoe,610,U.S. Senate,Sharron Angle,0,
Washoe,610,U.S. Senate,Scott Ashjian,0,
Washoe,610,U.S. Senate,Tim Fasano,0,
Washoe,610,U.S. Senate,Michael Haines,0,
Washoe,610,U.S. Senate,Jesse Holland,0,
Washoe,610,U.S. Senate,None Of These Candidates,0,
Washoe,610,U.S. Senate,Jeffrey Reeves,0,
Washoe,610,U.S. Senate,Harry Reid,0,
Washoe,610,U.S. Senate,Wil Stand,0,
Washoe,610,Attorney General,Travis Barrick,41,
Washoe,610,Attorney General,Catherine Cortez Masto,100,
Washoe,610,Attorney General,Joel Hansen,12,
Washoe,610,Attorney General,None Of These Candidates,6,
Washoe,610,Governor,David Curtis,0,
Washoe,610,Governor,Eugene Disimone,1,
Washoe,610,Governor,Floyd Fitzgibbons,0,
Washoe,610,Governor,Aaron Honig,0,
Washoe,610,Governor,Lampitt Arthur Forest,1,
Washoe,610,Governor,None Of These Candidates,5,
Washoe,610,Governor,Rory Reid,90,
Washoe,610,Governor,Brian Sandoval,66,
Washoe,610,State House,Richard Daly,103,31
Washoe,610,State House,Randi Thompson,59,31
Washoe,610,State Senate,Thomas Cornell,6,1
Washoe,610,State Senate,Sheila Leslie,91,1
Washoe,610,State Senate,Phillip Salerno,64,1
Washoe,610,U.S. House,Russell Best,4,2
Washoe,610,U.S. House,Dean Heller,68,2
Washoe,610,U.S. House,Nancy Price,82,2
Washoe,610,U.S. Senate,Sharron Angle,56,
Washoe,610,U.S. Senate,Scott Ashjian,2,
Washoe,610,U.S. Senate,Tim Fasano,0,
Washoe,610,U.S. Senate,Michael Haines,1,
Washoe,610,U.S. Senate,Jesse Holland,0,
Washoe,610,U.S. Senate,None Of These Candidates,3,
Washoe,610,U.S. Senate,Jeffrey Reeves,1,
Washoe,610,U.S. Senate,Harry Reid,99,
Washoe,610,U.S. Senate,Wil Stand,1,
Washoe,610,Attorney General,Travis Barrick,80,
Washoe,610,Attorney General,Catherine Cortez Masto,164,
Washoe,610,Attorney General,Joel Hansen,32,
Washoe,610,Attorney General,None Of These Candidates,17,
Washoe,610,Governor,David Curtis,2,
Washoe,610,Governor,Eugene Disimone,4,
Washoe,610,Governor,Floyd Fitzgibbons,4,
Washoe,610,Governor,Aaron Honig,2,
Washoe,610,Governor,Lampitt Arthur Forest,2,
Washoe,610,Governor,None Of These Candidates,18,
Washoe,610,Governor,Rory Reid,124,
Washoe,610,Governor,Brian Sandoval,146,
Washoe,610,State House,Richard Daly,163,31
Washoe,610,State House,Randi Thompson,132,31
Washoe,610,State Senate,Thomas Cornell,19,1
Washoe,610,State Senate,Sheila Leslie,151,1
Washoe,610,State Senate,Phillip Salerno,122,1
Washoe,610,U.S. House,Russell Best,16,2
Washoe,610,U.S. House,Dean Heller,145,2
Washoe,610,U.S. House,Nancy Price,131,2
Washoe,610,U.S. Senate,Sharron Angle,110,
Washoe,610,U.S. Senate,Scott Ashjian,2,
Washoe,610,U.S. Senate,Tim Fasano,2,
Washoe,610,U.S. Senate,Michael Haines,0,
Washoe,610,U.S. Senate,Jesse Holland,1,
Washoe,610,U.S. Senate,None Of These Candidates,13,
Washoe,610,U.S. Senate,Jeffrey Reeves,6,
Washoe,610,U.S. Senate,Harry Reid,168,
Washoe,610,U.S. Senate,Wil Stand,0,
Washoe,610,Attorney General,Travis Barrick,18,
Washoe,610,Attorney General,Catherine Cortez Masto,27,
Washoe,610,Attorney General,Joel Hansen,8,
Washoe,610,Attorney General,None Of These Candidates,2,
Washoe,610,Governor,David Curtis,0,
Washoe,610,Governor,Eugene Disimone,3,
Washoe,610,Governor,Floyd Fitzgibbons,0,
Washoe,610,Governor,Aaron Honig,0,
Washoe,610,Governor,Lampitt Arthur Forest,1,
Washoe,610,Governor,None Of These Candidates,1,
Washoe,610,Governor,Rory Reid,18,
Washoe,610,Governor,Brian Sandoval,33,
Washoe,610,State House,Richard Daly,19,31
Washoe,610,State House,Randi Thompson,35,31
Washoe,610,State Senate,Thomas Cornell,3,1
Washoe,610,State Senate,Sheila Leslie,20,1
Washoe,610,State Senate,Phillip Salerno,32,1
Washoe,610,U.S. House,Russell Best,3,2
Washoe,610,U.S. House,Dean Heller,33,2
Washoe,610,U.S. House,Nancy Price,16,2
Washoe,610,U.S. Senate,Sharron Angle,30,
Washoe,610,U.S. Senate,Scott Ashjian,0,
Washoe,610,U.S. Senate,Tim Fasano,0,
Washoe,610,U.S. Senate,Michael Haines,0,
Washoe,610,U.S. Senate,Jesse Holland,0,
Washoe,610,U.S. Senate,None Of These Candidates,0,
Washoe,610,U.S. Senate,Jeffrey Reeves,1,
Washoe,610,U.S. Senate,Harry Reid,24,
Washoe,610,U.S. Senate,Wil Stand,1,
Washoe,610,Attorney General,Travis Barrick,111,
Washoe,610,Attorney General,Catherine Cortez Masto,281,
Washoe,610,Attorney General,Joel Hansen,40,
Washoe,610,Attorney General,None Of These Candidates,20,
Washoe,610,Governor,David Curtis,3,
Washoe,610,Governor,Eugene Disimone,8,
Washoe,610,Governor,Floyd Fitzgibbons,3,
Washoe,610,Governor,Aaron Honig,0,
Washoe,610,Governor,Lampitt Arthur Forest,6,
Washoe,610,Governor,None Of These Candidates,9,
Washoe,610,Governor,Rory Reid,231,
Washoe,610,Governor,Brian Sandoval,207,
Washoe,610,State House,Kathy Martin,151,30
Washoe,610,State House,Debbie Smith,301,30
Washoe,610,State Senate,Thomas Cornell,23,1
Washoe,610,State Senate,Sheila Leslie,254,1
Washoe,610,State Senate,Phillip Salerno,176,1
Washoe,610,U.S. House,Russell Best,24,2
Washoe,610,U.S. House,Dean Heller,196,2
Washoe,610,U.S. House,Nancy Price,220,2
Washoe,610,U.S. Senate,Sharron Angle,147,
Washoe,610,U.S. Senate,Scott Ashjian,1,
Washoe,610,U.S. Senate,Tim Fasano,2,
Washoe,610,U.S. Senate,Michael Haines,2,
Washoe,610,U.S. Senate,Jesse Holland,5,
Washoe,610,U.S. Senate,None Of These Candidates,16,
Washoe,610,U.S. Senate,Jeffrey Reeves,1,
Washoe,610,U.S. Senate,Harry Reid,294,
Washoe,610,U.S. Senate,Wil Stand,1,
Washoe,610,Attorney General,Travis Barrick,82,
Washoe,610,Attorney General,Catherine Cortez Masto,241,
Washoe,610,Attorney General,Joel Hansen,27,
Washoe,610,Attorney General,None Of These Candidates,10,
Washoe,610,Governor,David Curtis,6,
Washoe,610,Governor,Eugene Disimone,6,
Washoe,610,Governor,Floyd Fitzgibbons,2,
Washoe,610,Governor,Aaron Honig,0,
Washoe,610,Governor,Lampitt Arthur Forest,2,
Washoe,610,Governor,None Of These Candidates,12,
Washoe,610,Governor,Rory Reid,188,
Washoe,610,Governor,Brian Sandoval,152,
Washoe,610,State House,Richard Daly,229,31
Washoe,610,State House,Randi Thompson,123,31
Washoe,610,State Senate,Thomas Cornell,17,1
Washoe,610,State Senate,Sheila Leslie,217,1
Washoe,610,State Senate,Phillip Salerno,117,1
Washoe,610,U.S. House,Russell Best,14,2
Washoe,610,U.S. House,Dean Heller,155,2
Washoe,610,U.S. House,Nancy Price,183,2
Washoe,610,U.S. Senate,Sharron Angle,110,
Washoe,610,U.S. Senate,Scott Ashjian,1,
Washoe,610,U.S. Senate,Tim Fasano,1,
Washoe,610,U.S. Senate,Michael Haines,4,
Washoe,610,U.S. Senate,Jesse Holland,2,
Washoe,610,U.S. Senate,None Of These Candidates,6,
Washoe,610,U.S. Senate,Jeffrey Reeves,0,
Washoe,610,U.S. Senate,Harry Reid,243,
Washoe,610,U.S. Senate,Wil Stand,2,
Washoe,611,Attorney General,Travis Barrick,98,
Washoe,611,Attorney General,Catherine Cortez Masto,283,
Washoe,611,Attorney General,Joel Hansen,25,
Washoe,611,Attorney General,None Of These Candidates,13,
Washoe,611,Governor,David Curtis,3,
Washoe,611,Governor,Eugene Disimone,6,
Washoe,611,Governor,Floyd Fitzgibbons,1,
Washoe,611,Governor,Aaron Honig,1,
Washoe,611,Governor,Lampitt Arthur Forest,4,
Washoe,611,Governor,None Of These Candidates,13,
Washoe,611,Governor,Rory Reid,210,
Washoe,611,Governor,Brian Sandoval,188,
Washoe,611,State House,Richard Daly,259,31
Washoe,611,State House,Randi Thompson,148,31
Washoe,611,State Senate,Thomas Cornell,15,1
Washoe,611,State Senate,Sheila Leslie,230,1
Washoe,611,State Senate,Phillip Salerno,163,1
Washoe,611,U.S. House,Russell Best,11,2
Washoe,611,U.S. House,Dean Heller,188,2
Washoe,611,U.S. House,Nancy Price,195,2
Washoe,611,U.S. Senate,Sharron Angle,125,
Washoe,611,U.S. Senate,Scott Ashjian,0,
